Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SAN DONATO DI NINEA,134,-,-,-,-
SAN FILI,344,-,-,-,-
SAN GIORGIO ALBANESE,124,-,-,-,-
SAN GIOVANNI IN FIORE,2747,31,-,-,-
SAN LORENZO BELLIZZI,34,-,-,-,-
SAN LORENZO DEL VALLO,297,-,-,-,-
SAN LUCIDO,667,8,-,-,-
SAN MARCO ARGENTANO,988,7,-,-,-
SAN MARTINO DI FINITA,121,-,-,-,-
SAN NICOLA ARCELLA,188,-,-,-,-
SAN PIETRO IN AMANTEA,47,-,-,-,-
SAN PIETRO IN GUARANO,510,7,-,-,-
SAN SOSTI,212,7,-,-,-
SAN VINCENZO LA COSTA,335,-,-,-,-
SANGINETO,116,-,-,-,-
SANTA CATERINA ALBANESE,68,-,-,-,-
SANTA DOMENICA TALAO,49,-,-,-,-
SANTA MARIA DEL CEDRO,534,-,-,-,-
SANTA SOFIA D'EPIRO,165,7,-,-,-
SANT'AGATA DI ESARO,106,-,-,-,-
SANTO STEFANO DI ROGLIANO,380,-,-,-,-
SARACENA,485,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1193,8,-,-,-
SCIGLIANO,98,-,-,-,-
SERRA D'AIELLO,86,-,-,-,-
SPEZZANO ALBANESE,828,16,-,-,-
SPEZZANO DELLA SILA,630,12,-,-,-
TARSIA,184,-,-,-,-
TERRANOVA DA SIBARI,795,12,-,-,-
TERRAVECCHIA,41,-,-,-,-
TORANO CASTELLO,646,19,-,-,-
TORTORA,435,7,-,-,-
TREBISACCE,928,11,-,-,-
VACCARIZZO ALBANESE,130,-,-,-,-
VERBICARO,191,6,-,-,-
VILLAPIANA,544,-,-,-,-
ZUMPANO,537,-,-,-,-
