Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ROGLIANO,1245,9,-,-,-
ROSE,931,8,-,-,-
ROSETO CAPO SPULICO,157,-,-,-,-
ROTA GRECA,174,-,-,-,-
ROVITO,413,-,-,-,-
SAN BASILE,99,-,-,-,-
SAN BENEDETTO ULLANO,246,-,-,-,-
SAN COSMO ALBANESE,148,6,-,-,-
SAN DEMETRIO CORONE,422,-,-,-,-
SAN DONATO DI NINEA,184,-,-,-,-
SAN FILI,453,-,-,-,-
SAN GIORGIO ALBANESE,227,-,-,-,-
SAN GIOVANNI IN FIORE,3381,32,-,-,-
SAN LORENZO BELLIZZI,57,-,-,-,-
SAN LORENZO DEL VALLO,366,-,-,-,-
SAN LUCIDO,760,8,-,-,-
SAN MARCO ARGENTANO,1328,7,-,-,-
SAN MARTINO DI FINITA,160,-,-,-,-
SAN NICOLA ARCELLA,240,-,-,-,-
SAN PIETRO IN AMANTEA,111,-,-,-,-
SAN PIETRO IN GUARANO,803,9,-,-,-
SAN SOSTI,304,7,-,-,-
SAN VINCENZO LA COSTA,520,-,-,-,-
SANGINETO,149,-,-,-,-
SANTA CATERINA ALBANESE,98,-,-,-,-
SANTA DOMENICA TALAO,66,-,-,-,-
SANTA MARIA DEL CEDRO,697,-,-,-,-
SANTA SOFIA D'EPIRO,219,7,-,-,-
SANT'AGATA DI ESARO,118,-,-,-,-
SANTO STEFANO DI ROGLIANO,513,-,-,-,-
SARACENA,707,6,-,-,-
SCALA COELI,35,-,-,-,-
SCALEA,1753,8,-,-,-
SCIGLIANO,150,-,-,-,-
SERRA D'AIELLO,122,-,-,-,-
SPEZZANO ALBANESE,981,16,-,-,-
SPEZZANO DELLA SILA,774,14,-,-,-
TARSIA,319,-,-,-,-
TERRANOVA DA SIBARI,891,12,-,-,-
TERRAVECCHIA,78,-,-,-,-
TORANO CASTELLO,808,19,-,-,-
TORTORA,583,8,-,-,-
TREBISACCE,1403,12,-,-,-
VACCARIZZO ALBANESE,183,-,-,-,-
VERBICARO,208,6,-,-,-
VILLAPIANA,674,-,-,-,-
ZUMPANO,679,-,-,-,-
