Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
DIPIGNANO,1273,10,-,-,-
DOMANICO,334,-,-,-,-
FAGNANO CASTELLO,453,6,-,-,-
FALCONARA ALBANESE,307,-,-,-,-
FIGLINE VEGLIATURO,351,-,-,-,-
FIRMO,335,-,-,-,-
FIUMEFREDDO BRUZIO,886,-,-,-,-
FRANCAVILLA MARITTIMA,640,-,-,-,-
FRASCINETO,441,-,-,-,-
FUSCALDO,1941,8,-,-,-
GRIMALDI,425,-,-,-,-
GRISOLIA,493,-,-,-,-
GUARDIA PIEMONTESE,440,-,-,-,-
LAGO,624,-,-,-,-
LAINO BORGO,454,-,-,-,-
LAINO CASTELLO,181,-,-,-,-
LAPPANO,181,-,-,-,-
LATTARICO,1058,6,-,-,-
LONGOBARDI,538,23,-,-,-
LONGOBUCCO,766,-,-,-,-
LUNGRO,353,6,-,-,-
LUZZI,2286,17,-,-,-
MAIERA',232,-,-,-,-
MALITO,180,-,-,-,-
MALVITO,324,8,-,-,-
MANDATORICCIO,541,-,-,-,-
MANGONE,499,-,-,-,-
MARANO MARCHESATO,991,8,-,-,-
MARANO PRINCIPATO,737,-,-,-,-
MARZI,233,-,-,-,-
MENDICINO,2648,9,-,-,-
MONGRASSANO,475,6,-,-,-
MONTALTO UFFUGO,6787,28,-,-,-
MONTEGIORDANO,380,-,-,-,-
MORANO CALABRO,375,10,-,-,-
MORMANNO,270,11,-,-,-
MOTTAFOLLONE,182,-,-,-,-
NOCARA,42,-,-,-,-
ORIOLO,154,-,-,-,-
ORSOMARSO,252,-,-,-,-
PALUDI,200,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3605,32,-,-,-
PAPASIDERO,41,-,-,-,-
PARENTI,576,-,-,-,-
PATERNO CALABRO,410,-,-,-,-
PEDIVIGLIANO,210,-,-,-,-
PIANE CRATI,346,-,-,-,-
PIETRAFITTA,214,-,-,-,-
PIETRAPAOLA,280,-,-,-,-
PLATACI,89,-,-,-,-
PRAIA A MARE,1072,7,-,-,-
RENDE,11306,54,-,-,-
ROCCA IMPERIALE,360,-,-,-,-
ROGGIANO GRAVINA,1455,17,-,-,-
ROGLIANO,1446,11,-,-,-
ROSE,1126,8,-,-,-
ROSETO CAPO SPULICO,197,-,-,-,-
ROTA GRECA,241,-,-,-,-
ROVITO,505,-,-,-,-
SAN BASILE,130,-,-,-,-
SAN BENEDETTO ULLANO,280,-,-,-,-
SAN COSMO ALBANESE,186,6,-,-,-
SAN DEMETRIO CORONE,658,-,-,-,-
SAN DONATO DI NINEA,268,-,-,-,-
SAN FILI,531,6,-,-,-
SAN GIORGIO ALBANESE,375,6,-,-,-
SAN GIOVANNI IN FIORE,4099,34,-,-,-
SAN LORENZO BELLIZZI,78,-,-,-,-
SAN LORENZO DEL VALLO,505,-,-,-,-
SAN LUCIDO,1007,9,-,-,-
SAN MARCO ARGENTANO,1692,7,-,-,-
SAN MARTINO DI FINITA,250,-,-,-,-
SAN NICOLA ARCELLA,287,-,-,-,-
SAN PIETRO IN AMANTEA,129,-,-,-,-
SAN PIETRO IN GUARANO,1085,9,-,-,-
SAN SOSTI,392,7,-,-,-
SAN VINCENZO LA COSTA,650,-,-,-,-
SANGINETO,169,-,-,-,-
SANTA CATERINA ALBANESE,128,-,-,-,-
SANTA DOMENICA TALAO,78,-,-,-,-
SANTA MARIA DEL CEDRO,826,-,-,-,-
SANTA SOFIA D'EPIRO,308,7,-,-,-
SANT'AGATA DI ESARO,124,-,-,-,-
SANTO STEFANO DI ROGLIANO,618,-,-,-,-
SARACENA,859,6,-,-,-
SCALA COELI,41,-,-,-,-
SCALEA,2219,8,-,-,-
SCIGLIANO,186,-,-,-,-
SERRA D'AIELLO,162,-,-,-,-
SPEZZANO ALBANESE,1273,21,-,-,-
SPEZZANO DELLA SILA,1033,14,-,-,-
TARSIA,423,-,-,-,-
TERRANOVA DA SIBARI,1003,12,-,-,-
TERRAVECCHIA,101,-,-,-,-
TORANO CASTELLO,964,20,-,-,-
TORTORA,881,9,-,-,-
TREBISACCE,1867,16,-,-,-
VACCARIZZO ALBANESE,247,-,-,-,-
VERBICARO,291,6,-,-,-
VILLAPIANA,850,-,-,-,-
ZUMPANO,813,-,-,-,-
