Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SANTA DOMENICA TALAO,36,-,-,-,-
SANTA MARIA DEL CEDRO,443,-,-,-,-
SANTA SOFIA D'EPIRO,150,6,-,-,-
SANT'AGATA DI ESARO,102,-,-,-,-
SANTO STEFANO DI ROGLIANO,311,-,-,-,-
SARACENA,367,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,967,8,-,-,-
SCIGLIANO,85,-,-,-,-
SERRA D'AIELLO,70,-,-,-,-
SPEZZANO ALBANESE,740,15,-,-,-
SPEZZANO DELLA SILA,575,12,-,-,-
TARSIA,119,-,-,-,-
TERRANOVA DA SIBARI,754,11,-,-,-
TERRAVECCHIA,21,-,-,-,-
TORANO CASTELLO,564,18,-,-,-
TORTORA,393,7,-,-,-
TREBISACCE,649,10,-,-,-
VACCARIZZO ALBANESE,116,-,-,-,-
VERBICARO,183,6,-,-,-
VILLAPIANA,448,-,-,-,-
ZUMPANO,430,-,-,-,-
