Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SPEZZANO DELLA SILA,990,14,-,-,-
TARSIA,416,-,-,-,-
TERRANOVA DA SIBARI,986,12,-,-,-
TERRAVECCHIA,101,-,-,-,-
TORANO CASTELLO,932,20,-,-,-
TORTORA,856,9,-,-,-
TREBISACCE,1821,15,-,-,-
VACCARIZZO ALBANESE,232,-,-,-,-
VERBICARO,258,6,-,-,-
VILLAPIANA,835,-,-,-,-
ZUMPANO,805,-,-,-,-
