Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
FRANCAVILLA MARITTIMA,534,-,-,-,-
FRASCINETO,372,-,-,-,-
FUSCALDO,1618,8,-,-,-
GRIMALDI,372,-,-,-,-
GRISOLIA,432,-,-,-,-
GUARDIA PIEMONTESE,295,-,-,-,-
LAGO,516,-,-,-,-
LAINO BORGO,379,-,-,-,-
LAINO CASTELLO,154,-,-,-,-
LAPPANO,160,-,-,-,-
LATTARICO,882,6,-,-,-
LONGOBARDI,439,20,-,-,-
LONGOBUCCO,626,-,-,-,-
LUNGRO,314,6,-,-,-
LUZZI,1919,16,-,-,-
MAIERA',188,-,-,-,-
MALITO,121,-,-,-,-
MALVITO,256,7,-,-,-
MANDATORICCIO,494,-,-,-,-
MANGONE,421,-,-,-,-
MARANO MARCHESATO,839,8,-,-,-
MARANO PRINCIPATO,613,-,-,-,-
MARZI,209,-,-,-,-
MENDICINO,2191,7,-,-,-
MONGRASSANO,396,-,-,-,-
MONTALTO UFFUGO,5632,22,-,-,-
MONTEGIORDANO,325,-,-,-,-
MORANO CALABRO,290,9,-,-,-
MORMANNO,229,8,-,-,-
MOTTAFOLLONE,143,-,-,-,-
NOCARA,38,-,-,-,-
ORIOLO,138,-,-,-,-
ORSOMARSO,216,-,-,-,-
PALUDI,163,-,-,-,-
PANETTIERI,36,-,-,-,-
PAOLA,2912,29,-,-,-
PAPASIDERO,34,-,-,-,-
PARENTI,513,-,-,-,-
PATERNO CALABRO,340,-,-,-,-
PEDIVIGLIANO,157,-,-,-,-
PIANE CRATI,301,-,-,-,-
PIETRAFITTA,173,-,-,-,-
PIETRAPAOLA,224,-,-,-,-
PLATACI,76,-,-,-,-
PRAIA A MARE,804,7,-,-,-
RENDE,9221,49,-,-,-
ROCCA IMPERIALE,338,-,-,-,-
ROGGIANO GRAVINA,1187,15,-,-,-
ROGLIANO,1270,9,-,-,-
ROSE,953,8,-,-,-
ROSETO CAPO SPULICO,159,-,-,-,-
ROTA GRECA,181,-,-,-,-
ROVITO,418,-,-,-,-
SAN BASILE,108,-,-,-,-
SAN BENEDETTO ULLANO,249,-,-,-,-
SAN COSMO ALBANESE,152,6,-,-,-
SAN DEMETRIO CORONE,482,-,-,-,-
SAN DONATO DI NINEA,199,-,-,-,-
SAN FILI,461,-,-,-,-
SAN GIORGIO ALBANESE,257,-,-,-,-
SAN GIOVANNI IN FIORE,3496,32,-,-,-
SAN LORENZO BELLIZZI,58,-,-,-,-
SAN LORENZO DEL VALLO,405,-,-,-,-
SAN LUCIDO,778,9,-,-,-
SAN MARCO ARGENTANO,1411,7,-,-,-
SAN MARTINO DI FINITA,170,-,-,-,-
SAN NICOLA ARCELLA,244,-,-,-,-
SAN PIETRO IN AMANTEA,113,-,-,-,-
SAN PIETRO IN GUARANO,855,9,-,-,-
SAN SOSTI,311,7,-,-,-
SAN VINCENZO LA COSTA,546,-,-,-,-
SANGINETO,152,-,-,-,-
SANTA CATERINA ALBANESE,103,-,-,-,-
SANTA DOMENICA TALAO,67,-,-,-,-
SANTA MARIA DEL CEDRO,727,-,-,-,-
SANTA SOFIA D'EPIRO,225,7,-,-,-
SANT'AGATA DI ESARO,118,-,-,-,-
SANTO STEFANO DI ROGLIANO,529,-,-,-,-
SARACENA,731,6,-,-,-
SCALA COELI,35,-,-,-,-
SCALEA,1876,8,-,-,-
SCIGLIANO,160,-,-,-,-
SERRA D'AIELLO,125,-,-,-,-
SPEZZANO ALBANESE,1053,18,-,-,-
SPEZZANO DELLA SILA,800,14,-,-,-
TARSIA,339,-,-,-,-
TERRANOVA DA SIBARI,901,12,-,-,-
TERRAVECCHIA,79,-,-,-,-
TORANO CASTELLO,834,19,-,-,-
TORTORA,648,8,-,-,-
TREBISACCE,1493,12,-,-,-
VACCARIZZO ALBANESE,193,-,-,-,-
VERBICARO,208,6,-,-,-
VILLAPIANA,709,-,-,-,-
ZUMPANO,705,-,-,-,-
