Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
FIUMEFREDDO BRUZIO,710,-,-,-,-
FRANCAVILLA MARITTIMA,589,-,-,-,-
FRASCINETO,408,-,-,-,-
FUSCALDO,1743,8,-,-,-
GRIMALDI,390,-,-,-,-
GRISOLIA,453,-,-,-,-
GUARDIA PIEMONTESE,344,-,-,-,-
LAGO,537,-,-,-,-
LAINO BORGO,408,-,-,-,-
LAINO CASTELLO,160,-,-,-,-
LAPPANO,168,-,-,-,-
LATTARICO,942,6,-,-,-
LONGOBARDI,470,21,-,-,-
LONGOBUCCO,696,-,-,-,-
LUNGRO,332,6,-,-,-
LUZZI,2043,17,-,-,-
MAIERA',195,-,-,-,-
MALITO,143,-,-,-,-
MALVITO,265,8,-,-,-
MANDATORICCIO,508,-,-,-,-
MANGONE,452,-,-,-,-
MARANO MARCHESATO,891,8,-,-,-
MARANO PRINCIPATO,651,-,-,-,-
MARZI,217,-,-,-,-
MENDICINO,2304,9,-,-,-
MONGRASSANO,420,6,-,-,-
MONTALTO UFFUGO,6051,25,-,-,-
MONTEGIORDANO,346,-,-,-,-
MORANO CALABRO,297,10,-,-,-
MORMANNO,236,9,-,-,-
MOTTAFOLLONE,150,-,-,-,-
NOCARA,41,-,-,-,-
ORIOLO,140,-,-,-,-
ORSOMARSO,230,-,-,-,-
PALUDI,177,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3191,31,-,-,-
PAPASIDERO,34,-,-,-,-
PARENTI,535,-,-,-,-
PATERNO CALABRO,361,-,-,-,-
PEDIVIGLIANO,177,-,-,-,-
PIANE CRATI,315,-,-,-,-
PIETRAFITTA,187,-,-,-,-
PIETRAPAOLA,256,-,-,-,-
PLATACI,79,-,-,-,-
PRAIA A MARE,933,7,-,-,-
RENDE,9797,52,-,-,-
ROCCA IMPERIALE,342,-,-,-,-
ROGGIANO GRAVINA,1292,15,-,-,-
ROGLIANO,1316,11,-,-,-
ROSE,1032,8,-,-,-
ROSETO CAPO SPULICO,162,-,-,-,-
ROTA GRECA,193,-,-,-,-
ROVITO,446,-,-,-,-
SAN BASILE,118,-,-,-,-
SAN BENEDETTO ULLANO,263,-,-,-,-
SAN COSMO ALBANESE,175,6,-,-,-
SAN DEMETRIO CORONE,593,-,-,-,-
SAN DONATO DI NINEA,225,-,-,-,-
SAN FILI,487,6,-,-,-
SAN GIORGIO ALBANESE,292,-,-,-,-
SAN GIOVANNI IN FIORE,3730,33,-,-,-
SAN LORENZO BELLIZZI,68,-,-,-,-
SAN LORENZO DEL VALLO,422,-,-,-,-
SAN LUCIDO,848,9,-,-,-
SAN MARCO ARGENTANO,1520,7,-,-,-
SAN MARTINO DI FINITA,196,-,-,-,-
SAN NICOLA ARCELLA,258,-,-,-,-
SAN PIETRO IN AMANTEA,119,-,-,-,-
SAN PIETRO IN GUARANO,906,9,-,-,-
SAN SOSTI,330,7,-,-,-
SAN VINCENZO LA COSTA,582,-,-,-,-
SANGINETO,157,-,-,-,-
SANTA CATERINA ALBANESE,106,-,-,-,-
SANTA DOMENICA TALAO,74,-,-,-,-
SANTA MARIA DEL CEDRO,768,-,-,-,-
SANTA SOFIA D'EPIRO,240,7,-,-,-
SANT'AGATA DI ESARO,121,-,-,-,-
SANTO STEFANO DI ROGLIANO,562,-,-,-,-
SARACENA,784,6,-,-,-
SCALA COELI,38,-,-,-,-
SCALEA,2054,8,-,-,-
SCIGLIANO,162,-,-,-,-
SERRA D'AIELLO,135,-,-,-,-
SPEZZANO ALBANESE,1131,18,-,-,-
SPEZZANO DELLA SILA,861,14,-,-,-
TARSIA,387,-,-,-,-
TERRANOVA DA SIBARI,925,12,-,-,-
TERRAVECCHIA,85,-,-,-,-
TORANO CASTELLO,894,20,-,-,-
TORTORA,769,8,-,-,-
TREBISACCE,1655,15,-,-,-
VACCARIZZO ALBANESE,214,-,-,-,-
VERBICARO,218,6,-,-,-
VILLAPIANA,770,-,-,-,-
ZUMPANO,751,-,-,-,-
