Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ROSETO CAPO SPULICO,183,-,-,-,-
ROTA GRECA,197,-,-,-,-
ROVITO,453,-,-,-,-
SAN BASILE,118,-,-,-,-
SAN BENEDETTO ULLANO,266,-,-,-,-
SAN COSMO ALBANESE,181,6,-,-,-
SAN DEMETRIO CORONE,602,-,-,-,-
SAN DONATO DI NINEA,228,-,-,-,-
SAN FILI,493,6,-,-,-
SAN GIORGIO ALBANESE,296,-,-,-,-
SAN GIOVANNI IN FIORE,3786,33,-,-,-
SAN LORENZO BELLIZZI,72,-,-,-,-
SAN LORENZO DEL VALLO,434,-,-,-,-
SAN LUCIDO,871,9,-,-,-
SAN MARCO ARGENTANO,1547,7,-,-,-
SAN MARTINO DI FINITA,203,-,-,-,-
SAN NICOLA ARCELLA,266,-,-,-,-
SAN PIETRO IN AMANTEA,119,-,-,-,-
SAN PIETRO IN GUARANO,924,9,-,-,-
SAN SOSTI,334,7,-,-,-
SAN VINCENZO LA COSTA,596,-,-,-,-
SANGINETO,157,-,-,-,-
SANTA CATERINA ALBANESE,107,-,-,-,-
SANTA DOMENICA TALAO,74,-,-,-,-
SANTA MARIA DEL CEDRO,771,-,-,-,-
SANTA SOFIA D'EPIRO,250,7,-,-,-
SANT'AGATA DI ESARO,121,-,-,-,-
SANTO STEFANO DI ROGLIANO,566,-,-,-,-
SARACENA,804,6,-,-,-
SCALA COELI,39,-,-,-,-
SCALEA,2083,8,-,-,-
SCIGLIANO,168,-,-,-,-
SERRA D'AIELLO,142,-,-,-,-
SPEZZANO ALBANESE,1147,19,-,-,-
SPEZZANO DELLA SILA,872,14,-,-,-
TARSIA,393,-,-,-,-
TERRANOVA DA SIBARI,934,12,-,-,-
TERRAVECCHIA,88,-,-,-,-
TORANO CASTELLO,900,20,-,-,-
TORTORA,789,9,-,-,-
TREBISACCE,1684,15,-,-,-
VACCARIZZO ALBANESE,216,-,-,-,-
VERBICARO,221,6,-,-,-
VILLAPIANA,787,-,-,-,-
ZUMPANO,761,-,-,-,-
