Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
PIETRAFITTA,111,-,-,-,-
PIETRAPAOLA,107,-,-,-,-
PLATACI,42,-,-,-,-
PRAIA A MARE,385,7,-,-,-
RENDE,4947,43,-,-,-
ROCCA IMPERIALE,262,-,-,-,-
ROGGIANO GRAVINA,699,13,-,-,-
ROGLIANO,776,7,-,-,-
ROSE,548,8,-,-,-
ROSETO CAPO SPULICO,130,-,-,-,-
ROTA GRECA,71,-,-,-,-
ROVITO,328,-,-,-,-
SAN BASILE,49,-,-,-,-
SAN BENEDETTO ULLANO,199,-,-,-,-
SAN COSMO ALBANESE,103,6,-,-,-
SAN DEMETRIO CORONE,166,-,-,-,-
SAN DONATO DI NINEA,89,-,-,-,-
SAN FILI,231,-,-,-,-
SAN GIORGIO ALBANESE,89,-,-,-,-
SAN GIOVANNI IN FIORE,2319,31,-,-,-
SAN LORENZO BELLIZZI,19,-,-,-,-
SAN LORENZO DEL VALLO,249,-,-,-,-
SAN LUCIDO,546,8,-,-,-
SAN MARCO ARGENTANO,695,6,-,-,-
SAN MARTINO DI FINITA,100,-,-,-,-
SAN NICOLA ARCELLA,122,-,-,-,-
SAN PIETRO IN AMANTEA,34,-,-,-,-
SAN PIETRO IN GUARANO,369,6,-,-,-
SAN SOSTI,168,6,-,-,-
SAN VINCENZO LA COSTA,267,-,-,-,-
SANGINETO,92,-,-,-,-
SANTA CATERINA ALBANESE,46,-,-,-,-
SANTA DOMENICA TALAO,30,-,-,-,-
SANTA MARIA DEL CEDRO,375,-,-,-,-
SANTA SOFIA D'EPIRO,142,6,-,-,-
SANT'AGATA DI ESARO,100,-,-,-,-
SANTO STEFANO DI ROGLIANO,289,-,-,-,-
SARACENA,318,-,-,-,-
SCALA COELI,29,-,-,-,-
SCALEA,865,8,-,-,-
SCIGLIANO,84,-,-,-,-
SERRA D'AIELLO,60,-,-,-,-
SPEZZANO ALBANESE,710,13,-,-,-
SPEZZANO DELLA SILA,550,12,-,-,-
TARSIA,102,-,-,-,-
TERRANOVA DA SIBARI,735,11,-,-,-
TERRAVECCHIA,19,-,-,-,-
TORANO CASTELLO,549,18,-,-,-
TORTORA,382,7,-,-,-
TREBISACCE,548,10,-,-,-
VACCARIZZO ALBANESE,103,-,-,-,-
VERBICARO,180,6,-,-,-
VILLAPIANA,423,-,-,-,-
ZUMPANO,401,-,-,-,-
