Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
DIPIGNANO,1268,10,-,-,-
DOMANICO,334,-,-,-,-
FAGNANO CASTELLO,452,6,-,-,-
FALCONARA ALBANESE,307,-,-,-,-
FIGLINE VEGLIATURO,351,-,-,-,-
FIRMO,335,-,-,-,-
FIUMEFREDDO BRUZIO,880,-,-,-,-
FRANCAVILLA MARITTIMA,639,-,-,-,-
FRASCINETO,440,-,-,-,-
FUSCALDO,1940,8,-,-,-
GRIMALDI,418,-,-,-,-
GRISOLIA,492,-,-,-,-
GUARDIA PIEMONTESE,439,-,-,-,-
LAGO,624,-,-,-,-
LAINO BORGO,454,-,-,-,-
LAINO CASTELLO,181,-,-,-,-
LAPPANO,181,-,-,-,-
LATTARICO,1055,6,-,-,-
LONGOBARDI,538,23,-,-,-
LONGOBUCCO,766,-,-,-,-
LUNGRO,352,6,-,-,-
LUZZI,2280,17,-,-,-
MAIERA',231,-,-,-,-
MALITO,180,-,-,-,-
MALVITO,323,8,-,-,-
MANDATORICCIO,541,-,-,-,-
MANGONE,498,-,-,-,-
MARANO MARCHESATO,991,8,-,-,-
MARANO PRINCIPATO,736,-,-,-,-
MARZI,233,-,-,-,-
MENDICINO,2644,9,-,-,-
MONGRASSANO,474,6,-,-,-
MONTALTO UFFUGO,6764,28,-,-,-
MONTEGIORDANO,380,-,-,-,-
MORANO CALABRO,370,10,-,-,-
MORMANNO,270,11,-,-,-
MOTTAFOLLONE,182,-,-,-,-
NOCARA,42,-,-,-,-
ORIOLO,154,-,-,-,-
ORSOMARSO,252,-,-,-,-
PALUDI,200,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3600,32,-,-,-
PAPASIDERO,41,-,-,-,-
PARENTI,576,-,-,-,-
PATERNO CALABRO,409,-,-,-,-
PEDIVIGLIANO,208,-,-,-,-
PIANE CRATI,345,-,-,-,-
PIETRAFITTA,214,-,-,-,-
PIETRAPAOLA,280,-,-,-,-
PLATACI,89,-,-,-,-
PRAIA A MARE,1071,7,-,-,-
RENDE,11277,54,-,-,-
ROCCA IMPERIALE,359,-,-,-,-
ROGGIANO GRAVINA,1453,17,-,-,-
ROGLIANO,1442,11,-,-,-
ROSE,1125,8,-,-,-
ROSETO CAPO SPULICO,197,-,-,-,-
ROTA GRECA,241,-,-,-,-
ROVITO,505,-,-,-,-
SAN BASILE,130,-,-,-,-
SAN BENEDETTO ULLANO,280,-,-,-,-
SAN COSMO ALBANESE,186,6,-,-,-
SAN DEMETRIO CORONE,658,-,-,-,-
SAN DONATO DI NINEA,268,-,-,-,-
SAN FILI,531,6,-,-,-
SAN GIORGIO ALBANESE,375,6,-,-,-
SAN GIOVANNI IN FIORE,4092,34,-,-,-
SAN LORENZO BELLIZZI,78,-,-,-,-
SAN LORENZO DEL VALLO,504,-,-,-,-
SAN LUCIDO,1004,9,-,-,-
SAN MARCO ARGENTANO,1688,7,-,-,-
SAN MARTINO DI FINITA,247,-,-,-,-
SAN NICOLA ARCELLA,286,-,-,-,-
SAN PIETRO IN AMANTEA,129,-,-,-,-
SAN PIETRO IN GUARANO,1080,9,-,-,-
SAN SOSTI,390,7,-,-,-
SAN VINCENZO LA COSTA,648,-,-,-,-
SANGINETO,169,-,-,-,-
SANTA CATERINA ALBANESE,128,-,-,-,-
SANTA DOMENICA TALAO,78,-,-,-,-
SANTA MARIA DEL CEDRO,824,-,-,-,-
SANTA SOFIA D'EPIRO,307,7,-,-,-
SANT'AGATA DI ESARO,124,-,-,-,-
SANTO STEFANO DI ROGLIANO,615,-,-,-,-
SARACENA,859,6,-,-,-
SCALA COELI,41,-,-,-,-
SCALEA,2216,8,-,-,-
SCIGLIANO,184,-,-,-,-
SERRA D'AIELLO,162,-,-,-,-
SPEZZANO ALBANESE,1271,21,-,-,-
SPEZZANO DELLA SILA,1032,14,-,-,-
TARSIA,421,-,-,-,-
TERRANOVA DA SIBARI,1001,12,-,-,-
TERRAVECCHIA,101,-,-,-,-
TORANO CASTELLO,960,20,-,-,-
TORTORA,880,9,-,-,-
TREBISACCE,1866,16,-,-,-
VACCARIZZO ALBANESE,248,-,-,-,-
VERBICARO,288,6,-,-,-
VILLAPIANA,850,-,-,-,-
ZUMPANO,813,-,-,-,-
