Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
PARENTI,511,-,-,-,-
PATERNO CALABRO,339,-,-,-,-
PEDIVIGLIANO,157,-,-,-,-
PIANE CRATI,299,-,-,-,-
PIETRAFITTA,173,-,-,-,-
PIETRAPAOLA,222,-,-,-,-
PLATACI,76,-,-,-,-
PRAIA A MARE,795,7,-,-,-
RENDE,9160,49,-,-,-
ROCCA IMPERIALE,336,-,-,-,-
ROGGIANO GRAVINA,1181,15,-,-,-
ROGLIANO,1266,9,-,-,-
ROSE,951,8,-,-,-
ROSETO CAPO SPULICO,158,-,-,-,-
ROTA GRECA,181,-,-,-,-
ROVITO,416,-,-,-,-
SAN BASILE,108,-,-,-,-
SAN BENEDETTO ULLANO,249,-,-,-,-
SAN COSMO ALBANESE,152,6,-,-,-
SAN DEMETRIO CORONE,475,-,-,-,-
SAN DONATO DI NINEA,197,-,-,-,-
SAN FILI,458,-,-,-,-
SAN GIORGIO ALBANESE,254,-,-,-,-
SAN GIOVANNI IN FIORE,3463,32,-,-,-
SAN LORENZO BELLIZZI,57,-,-,-,-
SAN LORENZO DEL VALLO,398,-,-,-,-
SAN LUCIDO,778,8,-,-,-
SAN MARCO ARGENTANO,1395,7,-,-,-
SAN MARTINO DI FINITA,170,-,-,-,-
SAN NICOLA ARCELLA,244,-,-,-,-
SAN PIETRO IN AMANTEA,113,-,-,-,-
SAN PIETRO IN GUARANO,844,9,-,-,-
SAN SOSTI,309,7,-,-,-
SAN VINCENZO LA COSTA,544,-,-,-,-
SANGINETO,151,-,-,-,-
SANTA CATERINA ALBANESE,102,-,-,-,-
SANTA DOMENICA TALAO,67,-,-,-,-
SANTA MARIA DEL CEDRO,723,-,-,-,-
SANTA SOFIA D'EPIRO,223,7,-,-,-
SANT'AGATA DI ESARO,118,-,-,-,-
SANTO STEFANO DI ROGLIANO,526,-,-,-,-
SARACENA,731,6,-,-,-
SCALA COELI,35,-,-,-,-
SCALEA,1861,8,-,-,-
SCIGLIANO,160,-,-,-,-
SERRA D'AIELLO,125,-,-,-,-
SPEZZANO ALBANESE,1042,17,-,-,-
SPEZZANO DELLA SILA,795,14,-,-,-
TARSIA,335,-,-,-,-
TERRANOVA DA SIBARI,901,12,-,-,-
TERRAVECCHIA,79,-,-,-,-
TORANO CASTELLO,830,19,-,-,-
TORTORA,639,8,-,-,-
TREBISACCE,1478,12,-,-,-
VACCARIZZO ALBANESE,190,-,-,-,-
VERBICARO,208,6,-,-,-
VILLAPIANA,706,-,-,-,-
ZUMPANO,701,-,-,-,-
