Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
GUARDIA PIEMONTESE,285,-,-,-,-
LAGO,499,-,-,-,-
LAINO BORGO,358,-,-,-,-
LAINO CASTELLO,146,-,-,-,-
LAPPANO,155,-,-,-,-
LATTARICO,852,6,-,-,-
LONGOBARDI,416,20,-,-,-
LONGOBUCCO,601,-,-,-,-
LUNGRO,307,6,-,-,-
LUZZI,1863,16,-,-,-
MAIERA',185,-,-,-,-
MALITO,116,-,-,-,-
MALVITO,243,7,-,-,-
MANDATORICCIO,467,-,-,-,-
MANGONE,400,-,-,-,-
MARANO MARCHESATO,801,8,-,-,-
MARANO PRINCIPATO,583,-,-,-,-
MARZI,206,-,-,-,-
MENDICINO,2119,7,-,-,-
MONGRASSANO,386,-,-,-,-
MONTALTO UFFUGO,5413,22,-,-,-
MONTEGIORDANO,319,-,-,-,-
MORANO CALABRO,287,9,-,-,-
MORMANNO,227,8,-,-,-
MOTTAFOLLONE,139,-,-,-,-
NOCARA,38,-,-,-,-
ORIOLO,137,-,-,-,-
ORSOMARSO,208,-,-,-,-
PALUDI,149,-,-,-,-
PANETTIERI,36,-,-,-,-
PAOLA,2786,28,-,-,-
PAPASIDERO,34,-,-,-,-
PARENTI,504,-,-,-,-
PATERNO CALABRO,332,-,-,-,-
PEDIVIGLIANO,152,-,-,-,-
PIANE CRATI,293,-,-,-,-
PIETRAFITTA,169,-,-,-,-
PIETRAPAOLA,212,-,-,-,-
PLATACI,76,-,-,-,-
PRAIA A MARE,737,7,-,-,-
RENDE,8887,49,-,-,-
ROCCA IMPERIALE,332,-,-,-,-
ROGGIANO GRAVINA,1157,14,-,-,-
ROGLIANO,1249,9,-,-,-
ROSE,935,8,-,-,-
ROSETO CAPO SPULICO,157,-,-,-,-
ROTA GRECA,176,-,-,-,-
ROVITO,413,-,-,-,-
SAN BASILE,100,-,-,-,-
SAN BENEDETTO ULLANO,247,-,-,-,-
SAN COSMO ALBANESE,149,6,-,-,-
SAN DEMETRIO CORONE,432,-,-,-,-
SAN DONATO DI NINEA,186,-,-,-,-
SAN FILI,453,-,-,-,-
SAN GIORGIO ALBANESE,233,-,-,-,-
SAN GIOVANNI IN FIORE,3407,32,-,-,-
SAN LORENZO BELLIZZI,57,-,-,-,-
SAN LORENZO DEL VALLO,370,-,-,-,-
SAN LUCIDO,766,8,-,-,-
SAN MARCO ARGENTANO,1340,7,-,-,-
SAN MARTINO DI FINITA,162,-,-,-,-
SAN NICOLA ARCELLA,241,-,-,-,-
SAN PIETRO IN AMANTEA,112,-,-,-,-
SAN PIETRO IN GUARANO,810,9,-,-,-
SAN SOSTI,305,7,-,-,-
SAN VINCENZO LA COSTA,523,-,-,-,-
SANGINETO,149,-,-,-,-
SANTA CATERINA ALBANESE,98,-,-,-,-
SANTA DOMENICA TALAO,67,-,-,-,-
SANTA MARIA DEL CEDRO,703,-,-,-,-
SANTA SOFIA D'EPIRO,220,7,-,-,-
SANT'AGATA DI ESARO,118,-,-,-,-
SANTO STEFANO DI ROGLIANO,515,-,-,-,-
SARACENA,711,6,-,-,-
SCALA COELI,35,-,-,-,-
SCALEA,1775,8,-,-,-
SCIGLIANO,154,-,-,-,-
SERRA D'AIELLO,124,-,-,-,-
SPEZZANO ALBANESE,998,16,-,-,-
SPEZZANO DELLA SILA,777,14,-,-,-
TARSIA,321,-,-,-,-
TERRANOVA DA SIBARI,892,12,-,-,-
TERRAVECCHIA,79,-,-,-,-
TORANO CASTELLO,809,19,-,-,-
TORTORA,596,8,-,-,-
TREBISACCE,1420,12,-,-,-
VACCARIZZO ALBANESE,184,-,-,-,-
VERBICARO,208,6,-,-,-
VILLAPIANA,682,-,-,-,-
ZUMPANO,684,-,-,-,-
