Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
FIUMEFREDDO BRUZIO,710,-,-,-,-
FRANCAVILLA MARITTIMA,591,-,-,-,-
FRASCINETO,408,-,-,-,-
FUSCALDO,1752,8,-,-,-
GRIMALDI,391,-,-,-,-
GRISOLIA,454,-,-,-,-
GUARDIA PIEMONTESE,350,-,-,-,-
LAGO,537,-,-,-,-
LAINO BORGO,409,-,-,-,-
LAINO CASTELLO,160,-,-,-,-
LAPPANO,169,-,-,-,-
LATTARICO,942,6,-,-,-
LONGOBARDI,470,21,-,-,-
LONGOBUCCO,698,-,-,-,-
LUNGRO,332,6,-,-,-
LUZZI,2044,17,-,-,-
MAIERA',195,-,-,-,-
MALITO,143,-,-,-,-
MALVITO,268,8,-,-,-
MANDATORICCIO,509,-,-,-,-
MANGONE,454,-,-,-,-
MARANO MARCHESATO,891,8,-,-,-
MARANO PRINCIPATO,655,-,-,-,-
MARZI,217,-,-,-,-
MENDICINO,2313,9,-,-,-
MONGRASSANO,424,6,-,-,-
MONTALTO UFFUGO,6069,25,-,-,-
MONTEGIORDANO,347,-,-,-,-
MORANO CALABRO,297,10,-,-,-
MORMANNO,236,9,-,-,-
MOTTAFOLLONE,150,-,-,-,-
NOCARA,42,-,-,-,-
ORIOLO,140,-,-,-,-
ORSOMARSO,231,-,-,-,-
PALUDI,180,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3201,31,-,-,-
PAPASIDERO,35,-,-,-,-
PARENTI,535,-,-,-,-
PATERNO CALABRO,361,-,-,-,-
PEDIVIGLIANO,179,-,-,-,-
PIANE CRATI,315,-,-,-,-
PIETRAFITTA,193,-,-,-,-
PIETRAPAOLA,256,-,-,-,-
PLATACI,79,-,-,-,-
PRAIA A MARE,937,7,-,-,-
RENDE,9819,52,-,-,-
ROCCA IMPERIALE,343,-,-,-,-
ROGGIANO GRAVINA,1300,15,-,-,-
ROGLIANO,1317,11,-,-,-
ROSE,1034,8,-,-,-
ROSETO CAPO SPULICO,162,-,-,-,-
ROTA GRECA,193,-,-,-,-
ROVITO,449,-,-,-,-
SAN BASILE,118,-,-,-,-
SAN BENEDETTO ULLANO,263,-,-,-,-
SAN COSMO ALBANESE,176,6,-,-,-
SAN DEMETRIO CORONE,594,-,-,-,-
SAN DONATO DI NINEA,226,-,-,-,-
SAN FILI,487,6,-,-,-
SAN GIORGIO ALBANESE,293,-,-,-,-
SAN GIOVANNI IN FIORE,3750,33,-,-,-
SAN LORENZO BELLIZZI,69,-,-,-,-
SAN LORENZO DEL VALLO,426,-,-,-,-
SAN LUCIDO,852,9,-,-,-
SAN MARCO ARGENTANO,1524,7,-,-,-
SAN MARTINO DI FINITA,197,-,-,-,-
SAN NICOLA ARCELLA,259,-,-,-,-
SAN PIETRO IN AMANTEA,119,-,-,-,-
SAN PIETRO IN GUARANO,910,9,-,-,-
SAN SOSTI,331,7,-,-,-
SAN VINCENZO LA COSTA,582,-,-,-,-
SANGINETO,157,-,-,-,-
SANTA CATERINA ALBANESE,106,-,-,-,-
SANTA DOMENICA TALAO,74,-,-,-,-
SANTA MARIA DEL CEDRO,768,-,-,-,-
SANTA SOFIA D'EPIRO,241,7,-,-,-
SANT'AGATA DI ESARO,121,-,-,-,-
SANTO STEFANO DI ROGLIANO,562,-,-,-,-
SARACENA,786,6,-,-,-
SCALA COELI,38,-,-,-,-
SCALEA,2061,8,-,-,-
SCIGLIANO,162,-,-,-,-
SERRA D'AIELLO,136,-,-,-,-
SPEZZANO ALBANESE,1134,18,-,-,-
SPEZZANO DELLA SILA,861,14,-,-,-
TARSIA,387,-,-,-,-
TERRANOVA DA SIBARI,926,12,-,-,-
TERRAVECCHIA,85,-,-,-,-
TORANO CASTELLO,895,20,-,-,-
TORTORA,771,9,-,-,-
TREBISACCE,1658,15,-,-,-
VACCARIZZO ALBANESE,215,-,-,-,-
VERBICARO,218,6,-,-,-
VILLAPIANA,775,-,-,-,-
ZUMPANO,752,-,-,-,-
