Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
MONTALTO UFFUGO,6085,25,-,-,-
MONTEGIORDANO,348,-,-,-,-
MORANO CALABRO,297,10,-,-,-
MORMANNO,239,9,-,-,-
MOTTAFOLLONE,150,-,-,-,-
NOCARA,42,-,-,-,-
ORIOLO,140,-,-,-,-
ORSOMARSO,231,-,-,-,-
PALUDI,183,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3206,31,-,-,-
PAPASIDERO,35,-,-,-,-
PARENTI,535,-,-,-,-
PATERNO CALABRO,361,-,-,-,-
PEDIVIGLIANO,180,-,-,-,-
PIANE CRATI,316,-,-,-,-
PIETRAFITTA,196,-,-,-,-
PIETRAPAOLA,257,-,-,-,-
PLATACI,80,-,-,-,-
PRAIA A MARE,938,7,-,-,-
RENDE,9843,52,-,-,-
ROCCA IMPERIALE,343,-,-,-,-
ROGGIANO GRAVINA,1306,15,-,-,-
ROGLIANO,1319,11,-,-,-
ROSE,1035,8,-,-,-
ROSETO CAPO SPULICO,162,-,-,-,-
ROTA GRECA,196,-,-,-,-
ROVITO,449,-,-,-,-
SAN BASILE,118,-,-,-,-
SAN BENEDETTO ULLANO,264,-,-,-,-
SAN COSMO ALBANESE,178,6,-,-,-
SAN DEMETRIO CORONE,595,-,-,-,-
SAN DONATO DI NINEA,226,-,-,-,-
SAN FILI,490,6,-,-,-
SAN GIORGIO ALBANESE,294,-,-,-,-
SAN GIOVANNI IN FIORE,3762,33,-,-,-
SAN LORENZO BELLIZZI,70,-,-,-,-
SAN LORENZO DEL VALLO,431,-,-,-,-
SAN LUCIDO,858,9,-,-,-
SAN MARCO ARGENTANO,1527,7,-,-,-
SAN MARTINO DI FINITA,198,-,-,-,-
SAN NICOLA ARCELLA,262,-,-,-,-
SAN PIETRO IN AMANTEA,119,-,-,-,-
SAN PIETRO IN GUARANO,916,9,-,-,-
SAN SOSTI,331,7,-,-,-
SAN VINCENZO LA COSTA,585,-,-,-,-
SANGINETO,157,-,-,-,-
SANTA CATERINA ALBANESE,106,-,-,-,-
SANTA DOMENICA TALAO,74,-,-,-,-
SANTA MARIA DEL CEDRO,769,-,-,-,-
SANTA SOFIA D'EPIRO,242,7,-,-,-
SANT'AGATA DI ESARO,121,-,-,-,-
SANTO STEFANO DI ROGLIANO,562,-,-,-,-
SARACENA,789,6,-,-,-
SCALA COELI,38,-,-,-,-
SCALEA,2067,8,-,-,-
SCIGLIANO,165,-,-,-,-
SERRA D'AIELLO,139,-,-,-,-
SPEZZANO ALBANESE,1141,18,-,-,-
SPEZZANO DELLA SILA,861,14,-,-,-
TARSIA,391,-,-,-,-
TERRANOVA DA SIBARI,926,12,-,-,-
TERRAVECCHIA,86,-,-,-,-
TORANO CASTELLO,898,20,-,-,-
TORTORA,779,9,-,-,-
TREBISACCE,1667,15,-,-,-
VACCARIZZO ALBANESE,215,-,-,-,-
VERBICARO,219,6,-,-,-
VILLAPIANA,778,-,-,-,-
ZUMPANO,756,-,-,-,-
